"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1413",7,"SIA/KL/MIN/130694/2019","1566/EC4/2019/SEIAA","Ordinary Earth of Rabina","ORDINARY EARTH OF RABINA","EC Granted","EC",NA
"1414",10,"SIA/KL/MIN/145075/2020","1195/EC2/2018/SEIAA","M/s. Kizhakethalacakal Rocks","MR. SANJU GEORGE","Rejection Letter Granted","EC",NA
"1415",3,"SIA/KL/MIN/265729/2022","1380/EC2/2019/SEIAA","Rajesh Mathew","KORAH AND ASSOCIATES CONSULTANTS PRIVATE LIMITED","EC Granted","EC",NA
"1416",4,"SIA/KL/MIN/266625/2022","2052/EC2/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF NARAYANAN. E. V","EDAYIL NARAYANAN","EC Granted","EC",NA
"1417",5,"SIA/KL/MIN/131218/2019","1965/EC1/2022/SEIAA","GRANITE BUILDING STONE QYUARRY OF MR.A.BALAKRISHNAN","GRANITE BUILDING STONE QUARRY OF A.BALAKRISHNAN","Delisted","EC",NA
"1418",2,"SIA/KL/MIN/116565/2019","","Granite Bu","NAJEEB QUARRY","Delisted","EC",NA
"1419",5,"SIA/KL/MIN/288700/2022","2137/EC3/2022/SEIAA","Proposed Building stone quarry of Mr Roby P K","HARITHA CONSULTANTS","Delisted","EC",NA
"1420",7,"SIA/KL/MIN/196607/2021","","ORDINARY EARTH MINING PROJECT OF MR MOHANAN E,VAZHAYUR VILLAGE,KONDOTTY TALUK,MALAPPURAM DISTRICT,RESYNO-147/1,AREA-0.4713HA","ORDINARY EARTH MINING PROJECT OF MR MOHANAN E","Delisted","EC",NA
"1421",10,"SIA/KL/MIN/165260/2020","1977/EC6/2022/SEIAA","Granite Building Stone Quarry of Abdul Nazer. P","GRANITE BUILDING STONE QUARRY OF ABDUL NAZER. P","Rejection Letter Granted","EC",NA
"1422",10,"SIA/KL/MIN/221432/2021","1451/EC1/2019/SEIAA","Granite Building Stone Quarry of M/s Aloor Blue Metal Crusher Unit (Conversion ToR to EC), Pattithara Village, Pattambi Taluk, Palakkad District, Re Survey No.152,153/2,153/1,154/2A,197/1(P), Area-3.0108Ha,","BUILDING STONE QUARRY OF MS ALOOR BLUE METAL CRUSHER UNIT","EC Granted","EC",NA
"1423",8,"SIA/KL/MIN/45742/2019","1510/EC4/2019/SEIAA","Laterite B","LATERITE BUILDING STONE QUARRY OF MR NARAYANAN","Rejection Letter Granted","EC",NA
"1424",10,"SIA/KL/MIN/204626/2021","1351/EC2/2019/SEIAA","Building Stone Quarry","BUILDING STONE QUARRY OF MALATHY K","EC Granted","EC",NA
"1425",9,"SIA/KL/MIN/456003/2023","","Granite building stone M/s. Rudra Stone and Crusher Private Limited","RUDRA STONE AND CRUSHER PRIVATE LIMITED","Under examination of SEIAA","EC",NA
"1426",10,"SIA/KL/MIN/439696/2023","2384/EC4/2023/SEIAA","Laterite Building Stone Quarry of Navas P K","PARAMBATH NAVAS","For further consideration(SEAC)","EC",NA
"1427",1,"SIA/KL/MIN/269205/2022","2065/EC3/2022/SEIAA","SHIJO T PAUL","SHIJO PAUL","WithdrawEC","EC",NA
"1428",10,"SIA/KL/MIS/289728/2022","2269/EC3/2023/SEIAA","Proposed Apartment Project (World Apartments) by Nest Realties India Pvt. Ltd","RAHULKONATTU REGHUNANDANAN","Site Visit by SEAC(Pending)","EC",NA
"1429",7,"SIA/KL/NCP/59667/2016","","Environment Clearance for Construction of Resort project by M/s Kapico Kerala Resorts Pvt. Ltd.","KAPICO KERALA RESORTS PVT LTD","WithdrawEC","EC",NA
"1430",8,"SIA/KL/MIN/406447/2022","2165/EC3/2022/SEIAA","Granite Building Stone Quarry of M/s. Kadakanad Aggregates Private Limited","KADAKANAD AGGREGATES PRIVATE LIMITED","EC Granted","EC",NA
"1431",9,"SIA/KL/IND2/22023/2017","","Proposal Name: Petroleum Storage Terminal at Payyanur for HPCL","HINDUSTAN PETROLEUM CORPORATION LIMITED","Delisted","EC",NA
"1432",10,"SIA/KL/MIN/92053/2019","1211/EC2/2019/SEIAA","Masonry Stone Mine ( Quarry ) project of M/s Highrange Metal Crusher","HIGHRANGE METAL CRUSHER","Under examination of SEIAA - Processed offline","EC",NA
"1433",3,"SIA/KL/MIN/59482/2020","1871/EC1/2021/SEIAA","“Building Stone Mine” Minor Mineral Quarry Project  of M/s Metarock Private Limited situated at Aruvikkara Village, Nedumangad Taluk, Thiruvananthapuram District, Kerala for an area of 3.7980 ha. Government land 0.1859 ha.+ private land 3.6121 ha.]","METAROCK PRIVATE LIMITED","Agenda Uploaded by SEIAA","EC",NA
"1434",2,"SIA/KL/MIN/41850/2019","1558/EC3/2019/SEIAA","Proposed B","HARITHA CONSULTANTS","Delisted","EC",NA
"1435",10,"SIA/KL/MIN/278920/2022","2091/EC6/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr. SAJEER. K. T","SAJEER KODITHODIKA","Awaiting EC","EC",NA
"1436",8,"SIA/KL/MIN/138256/2020","1702/EC4/2020/SEIAA","Building Stone Quarry of Mr.K.K.Mohammed","BUILDING STONE QUARRY OF MR.MOHAMMED.K.K","EC Granted","EC",NA
"1437",1,"SIA/KL/MIN/93625/2019","1247/EC1/2019/SEIAA","Ulahannan Quarry","GRANITE BUILDING STONE QUARRY OF ULAHANNAN","EC Granted - Processed offline","EC",NA
"1438",2,"SIA/KL/MIN/52840/2016","","Building Stone (Charnokitic Gniess) Mining in an extent of 3.4561 Ha. in Mundakayam Village, kanjirapally Taluk, Kottayam District","MOUNT VALLEY GRANITE INDUSTRIES","TransferToDEIAA","EC",NA
"1439",3,"SIA/KL/INFRA2/407333/2022","1993/EC3/2022/SEIAA","Valley view apartments","M/S NBCC(I) LTD.","Agenda Uploaded by SEAC","EC",NA
"1440",4,"SIA/KL/MIN/439465/2023","2398/EC1/2023/SEIAA","Ordinary Earth Quarry Project of Shri. Abbas P S","ABBAS SULAIMAN","For further consideration(SEAC)","EC",NA
"1441",1,"SIA/KL/MIN/221515/2021","1922/EC1/2021/SEIAA","Granite Building Stone Quarry of M/s Chand V Granites","GRANITE BUILDING STONE QUARRY OF M/S CHAND V GRANITES","EC Granted","EC",NA
"1442",1,"SIA/KL/MIN/410973/2022","2216/EC6/2023/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. A. K. SOMAN","AYIRANAZHIVADAKETHIL SOMAN","EC Granted","EC",NA
"1443",2,"SIA/KL/MIN/428344/2023","2275/EC1/2023/SEIAA","Granite Building Stone Quarry of Mr.Unnikrishnan K","UNNIKRISHNAN KRISHNANKUTTY","For further consideration(SEAC)","EC",NA
"1444",3,"SIA/KL/MIN/437475/2023","2358/EC4/2023/SEIAA","Laterite Building Stone Quarry of Hareendran P K","HARINDRAN PALLIKKARA KUTTIYADAN","Agenda Uploaded by SEAC","EC",NA
"1445",4,"SIA/KL/MIN/91583/2019","1209/EC2/2019/SEIAA","Anugraha Metals and Sands Pvt. Ltd.","ANUGRAHA METALS AND SANDS PVT LTD MALAYATTOOR","EC Granted - Processed offline","EC",NA
"1446",5,"SIA/KL/MIN/431505/2023","2299/EC/2023/SEIAA","Granite Building Stone Quarry of M/s Khaja Granites","KHAJA GRANITES","Agenda Uploaded by SEAC","EC",NA
"1447",6,"SIA/KL/MIN/41943/2016","","Building Stone quarry of M/s Blue Stone Crusher","OVERSEAS MINTECH CONSULTANT PVT LTD","TransferToDEIAA","EC",NA
"1448",7,"SIA/KL/IND1/439827/2023","2209/EC4/2023/SEIAA","Existing Steel making and Rolling Mill by M/s. Peekay Rolling Mills (P) LTD","PEEKAY ROLLING MILLS PRIVATE LIMITED","For further consideration(SEAC)","EC",NA
"1449",8,"SIA/KL/MIN/94599/2019","1262/EC1/2019/SEIAA","Building Stone Quarry of M/s Kokkallur Granites Pvt.Ltd","GRANITE BUILDING STONE QUARRY MS KOKKALLUR GRANITE PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"1450",1,"SIA/KL/MIN/132745/2019","1570/EC1/2019/SEIAA","Building Stone Mine ( Quarry, Minor Mineral Mining ) project of M/s Plaza Crusher Metals at Re-Survey Nos. 143/24, 3, 13, 14, 21, 23 at Ananganadi Village, Ottappalam Taluk, Palakkad District, Kerala","BUILDING STONE QUARRY OF M/S PLAZA CRUSHER METALS","EC Granted","EC",NA
"1451",1,"SIA/KL/MIN/429680/2023","2287/EC6/2023/SEIAA","Laterite Building Stone Quarry of Noushad C K","NOUSHAD","Awaiting EC","EC",NA
"1452",2,"SIA/KL/NCP/73279/2018","1179/EC/SEIAA/KL/2018","Environmental Clearance for proposed Expansion of Hospital Project to be developed by M/s Malabar Institute of Medical Science","MALABAR INSTITUTE OF MEDICAL SCIENCES LTD.","Delisted","EC",NA
"1453",3,"SIA/KL/MIN/58763/2016","","Oasis Dale Aggregate Products Pvt Ltd","OASIS DALE AGGREGATE PRODUCTS PVT LTD","TransferToDEIAA","EC",NA
"1454",8,"SIA/KL/MIN/92260/2019","1217/EC2/2019/SEIAA","RIYAS QUARRY","GRANITE BUILDING STONE QUARRY OF RIYAS","EC Granted - Processed offline","EC",NA
"1455",6,"SIA/KL/MIN/163417/2020","1891/EC3/2021/SEIAA","Laterite Building stone","KORAH AND CONSULTANTS","WithdrawEC","EC",NA
"1456",3,"SIA/KL/MIS/165853/2020","","Proposed Building Project ‘Cella Logistic Park’ at Edayar, Ernakulam","CELLA SPACE LIMITED","WithdrawEC","EC",NA
"1457",9,"SIA/KL/MIN/34484/2019","1452/EC2/2019/SEIAA","Proposed b","HARITHA CONSULTANTS","EC Granted","EC",NA
"1458",8,"SIA/KL/MIN/422372/2023","2262/EC3/2023/SEIAA","Highrange Granite Industries","ASHOK ALEXANDER","Agenda Uploaded by SEAC","EC",NA
"1459",9,"SIA/KL/MIN/416869/2023","1627/EC4/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. MOYIMONUL RASHEED","LATERITE BUILDING STONE QUARRY OF MR MOYIMONUL RASHEED","EC Granted","EC",NA
"1460",8,"SIA/KL/MIN/142845/2020","1409/EC2/2019/SEIAA","Granite Building Stone Quarry Of Mr. V.V.Divakaran","BUILDING STONE QUARRY OF MR V V DIVAKARAN","EC Granted","EC",NA
"1461",9,"SIA/KL/MIN/153466/2020","","Bharathapuzha River Basin Kadavu 3","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"1462",7,"SIA/KL/MIN/454085/2023","2479/EC3/2023/SEIAA","Laterite Building Stone Quarry of  Mr. Manikandan  P. V","MANIKANDAN VELAYUDHAN","Accepted By SEAC","EC",NA
"1463",7,"SIA/KL/MIN/454125/2023","","Mr. Gowtham V Pavithran , Director, M/s Crown Aggregate (P)LTD","GOWTHAM PAVITHRAN","Pending at PP due to eds","EC",NA
"1464",2,"SIA/KL/MIN/408714/2022","2198/EC1/2023/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.MOIDEEN .P","PULIKKAL MOYTHEEN","Agenda Uploaded by SEAC","EC",NA
"1465",3,"SIA/KL/MIN/59302/2016","1098/EC/SEIAA/KL/2017","Building Stone Quarry in an area of 5.40.96 Hectares at Thachanattukara-1 Village, Mannarkkad Taluk, Palakkad District, Kerala by Mr. P.T.V. Mustafa.","PTV MUSTAFA","Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING","EC",NA
"1466",4,"SIA/KL/MIN/56875/2016","","Silica Sand Mine of Mr. K. O. Ouseph","THYCALTUSSERY SILICA SAND MINE","TransferToDEIAA","EC",NA
"1467",5,"SIA/KL/MIN/426441/2023","2411/EC4/2023/SEIAA","Laterite building stone project of Mr.JAIMON JOSEPH","JAIMON MOORTHICKAL","Agenda Uploaded by SEAC","EC",NA
"1468",5,"SIA/KL/MIN/441316/2023","","Granite Building Stone Quarry of M/s M. K. N Bricks and Blue Metals (P) Ltd","M S AL NASSAR GRANITES","Request for withdraw","EC",NA
"1469",6,"SIA/KL/MIN/58627/2016","","Super Stone Crusher","SUPER STONE CRUSHER","TransferToDEIAA","EC",NA
"1470",7,"SIA/KL/NCP/29507/2018","","","SOBHA HIGHRISE VENTURES PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"1471",8,"SIA/KL/NCP/68894/2017","1166/EC/SEIAA/KL/2017","KSRTC Bus Terminal Complex at Kozhikode","KERALA TRANSPORT DEVELOPMENT FINANCE CORPORATION","Under examination of SEIAA - Processed offline","EC",NA
"1472",9,"SIA/KL/MIN/456681/2023","","Laterite Building Stone Quarry of V K Vijayan","VIRUTHIKKANDATHIL VIJAYAN","Under examination of SEIAA","EC",NA
"1473",4,"SIA/KL/MIN/163854/2020","1773/EC1/2020/SEIAA","Granite Building Stone quarry of M/s. Delta Aggregates & Sands Pvt. Ltd.","/S. DELTA AGGREGATES & SANDS PVT. LTD.","EC Granted","EC",NA
"1474",5,"SIA/KL/MIN/175428/2020","1876/EC3/2021/SEIAA","Granite Building Stone Quarry of Shri. Anish Abraham","SHRI. ANISH ABRAHAM","EC Granted","EC",NA
"1475",1,"SIA/KL/INFRA2/407611/2022","2147/EC3/2022/SEIAA","Environmental Clearance for the proposed Residential project developed by M/s Veegaland Developers Pvt. Ltd..","VEEGALAND DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"1476",8,"SIA/KL/NCP/60610/2016","","Artech Malabar Hills","MR T S ASOK","WithdrawEC","EC",NA
"1477",9,"SIA/KL/MIN/437855/2023","1427/EC2/2019/SEIAA","Mr. Babu P","BUILDING STONE QUARRY OF MR BABU P","Referred Back to SEAC(A)","EC",NA
"1478",10,"SIA/KL/MIN/94454/2019","1261/EC2/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF MR. BIJU.VT, ARYANAD, NEDUMANGAD, THIRUVANANTHAPURAM, KERALA.","GRANITE BUILDING STONE QUARRY OF MR BIJU VT THIRUVANANTHAPURAM","Under examination of SEIAA - Processed offline","EC",NA
"1479",6,"SIA/KL/MIS/105438/2019","1384(A)/EC2/2019/SEIAA","Environmen","M/S WELCARE HOSPITAL","EC Granted - Processed offline","EC",NA
"1480",8,"SIA/KL/MIS/288438/2022","2104/EC6/2022/SEIAA","Environmental Clearance for expansion of existing facilities to be jointly developed by M/s FRANCISCAN  SISTERS OF ST. CLARE CHARITABLE TRUST ARATTUPUZHA and M/s FRANCISCAN SISTERS OF ST. CLARE SANYAASA SAMOOHAM PALLISSERY","FRANCISCAN SISTERS OF ST CLARE CHARITABLE TRUST","EC Granted","EC",NA
"1481",3,"SIA/KL/MIN/129766/2019","1616/EC2/2020/SEIAA","Proposed granite building stone quarry of Mr.Jalaludeen","HARITHA CONSULTANTS","EC Granted","EC",NA
"1482",4,"SIA/KL/MIN/129289/2019","1535/EC3/2019/SEIAA","LUKHMAN","LUKHMAN","Delisted","EC",NA
"1483",10,"SIA/KL/MIN/72018/2019","1470/EC3/2019/SEIAA","Granite Building Stone Quarry of Shri P.V Santhosh","P V    SANTHOSH","Agenda Uploaded by SEAC","EC",NA
"1484",4,"SIA/KL/MIN/195129/2021","1893/EC4/2021/SEIAA","Building stone quarry (Minor Mineral) mining project of M/s Puthalam Constructions Pvt. Ltd.","PUTHALAM CONSTRUCTIONS PVT LTD","EC Granted","EC",NA
"1485",5,"SIA/KL/MIN/169289/2020","1843/EC6/2020/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.SUDHEERMON.P.P IN SURVEY NO:217/4,IN PULPATTA VILLAGE,ERANAD TALUK,MALAPPURAM DISTRICT,KERALA STATE","GRANITE BUILDING STONE QUARRY OF MR.SUDHEERMON.P.P IN SURVEY NO:217/4,IN PULPATTA VILLAGE,ERANAD TALUK,MALAPPURAM DISTRICT,KERALA","For further consideration(SEIAA)","EC",NA
"1486",8,"SIA/KL/MIN/146424/2020","1275/EC1/SEIAA/2019","Granite Building Stone Quarry of Mr. O.A Sebastian","BUILDING STONE QUARRY OF MR O A SEBASTIAN","ADS by SEIAA","EC",NA
"1487",10,"SIA/KL/MIN/147588/2020","1643/EC1/2020/SEIAA","Granite Building Stone Quarry of M/s Kannanthanam & Company","BUILDING STONE QUARRY OF M/S KANNANTHANAM & COMPANY","EC Granted","EC",NA
"1488",7,"SIA/KL/MIN/140436/2020","1675/EC2/2020/SEIAA","Building stone quarry of aishwarya granites","BUILDING STONE QUARRY OF AISHWARYA GRANITES","Rejection Letter Granted","EC",NA
"1489",3,"SIA/KL/MIN/261870/2022","2005/EC6/2022/SEIAA","Laterite Building Stone Quarry of HANEEFA KOTTAYI","HANEEFA KOTTAYI","EC Granted","EC",NA
"1490",10,"SIA/KL/MIN/78627/2019","1543/EC3/2019/SEIAA","ABDU RAHIMAN AC","ABDU RAHIMAN AC","Site Visit by SEAC(Pending)","EC",NA
"1491",6,"SIA/KL/MIN/250609/2022","2015/EC4/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF M/S SUPER STONE CRUSHER","SUPER STONE CRUSHER","Rejection Letter Granted","EC",NA
"1492",2,"SIA/KL/MIN/175536/2020","1846/EC1/2020/SEIAA","OTTAPALAM TALUK KARINKAL QUARRY","OTTAPALAM TALUK KARINKAL QUARRY","EC Granted","EC",NA
"1493",8,"SIA/KL/MIN/142898/2020","1596/EC4/2020/SEIAA","Laterite Building Stone Quarry of Anilkumar PS","LATERITE BUILDING STONE QUARRY OF ANILKUMAR P S","EC Granted","EC",NA
"1494",5,"SIA/KL/MIN/43903/2019","1548/EC2/2019/SEIAA","Proposed b","HARITHA CONSULTANTS","EC Granted","EC",NA
"1495",6,"SIA/KL/MIN/43937/2019","1547/EC2/2019/SEIAA","Proposed B","HARITHA CONSULTANTS","EC Granted","EC",NA
"1496",6,"SIA/KL/MIN/127980/2019","1513/EC4/2019/SEIAA","Kuriakose Vettiloth Ordinary Earth Mining Project","KURIYAKOSE QUARRY PROJECT","EC Granted","EC",NA
"1497",7,"SIA/KL/MIN/46189/2019","1523/EC3/2019/SEIAA","Mr Sabu Ch","SABU CHERIYAN","EC Granted","EC",NA
"1498",10,"SIA/KL/MIN/129808/2019","","Granite Building Stone Quarry of M/s Malabar Sand and Stones(P) Ltd.","M/S. MALABAR SAND AND STONES PRIVATE LIMITED","Delisted","EC",NA
"1499",6,"SIA/KL/MIN/221257/2021","1945/EC1/SEIAA/2022","Laterite Building Stone Quarry of Ramis Abdul Hakeem","LATERITE BUILDING STONE QUARRY OF RAMIS ABDUL HAKEEM","EC Granted","EC",NA
"1500",4,"SIA/KL/MIN/149363/2020","1769/EC6/2020/SEIAA","Granite Building Stone Quarry of Sri. Sajan Mani","GRANITE BUILDING STONE QUARRY OF MR SAJAN MANI","Rejection Letter Granted","EC",NA
"1501",5,"SIA/KL/MIN/146306/2020","1676/EC2/2020/SEIAA","Granite Building stone of Aishwarya Granites","GRANITE BUILDING STONE OF AISHWARYA GRANITES","EC Granted","EC",NA
"1502",3,"SIA/KL/MIN/182921/2020","2131/EC3/2022/SEIAA","Building Stone Quarry of Mr. Joseph Ulahannan Alias Joy Ulahannan","BUILDING STONE QUARRY OF MR. JOSEPH ULAHANNAN ALIAS JOY ULAHANNAN","Delisted","EC",NA
"1503",1,"SIA/KL/MIN/32555/2015","","Quarry Project at Survey Nos. 113 pt., 146/4A-5 pt., Balal Village & Panchayat, Vellarikundu Taluk, Kasargod District, Kerala in an area of 19.69 hectares of M/s GREENSTONE ROCK PRODUCTS PVT. LTD.","GREEN STONE ROCK PRODUCTS PVT LTD","Delisted","EC",NA
"1504",2,"SIA/KL/MIN/457199/2024","","Granite Building Stone Quarry of  M/S. KNRC Holdings & Investment Pvt.Ltd","KNRC HOLDINGS AND INVESTMENTS PRIVATE LIMITED","Under examination of SEIAA","EC",NA
"1505",3,"SIA/KL/MIN/415821/2023","2222/EC1/2023/SEIAA","Laterite Building Stone of Bharathan","BHARATHAN ALAMPATTA","Agenda Uploaded by SEAC","EC",NA
"1506",4,"SIA/KL/MIN/445528/2023","2431/EC4/2023/SEIAA","Laterite Building Stone Quarry of Sasidharan Murikyal","MURIKYAL SASIDHARAN","For further consideration(SEAC)","EC",NA
"1507",5,"SIA/KL/MIN/423966/2023","2259/EC4/2023/SEIAA","Laterite Building Stone Quarry of BIJUMON GEORGE","BIJUMON GEORGE","Site Visit by SEAC(Pending)","EC",NA
"1508",6,"SIA/KL/MIN/443424/2023","2474/EC2/2023/SEIAA","Granite Building Stone Quarry of Mr.Manoj Kumar.K (Reappraisal of EC from DEIAA to SEIAA)","MANOJ KUMAR KIZHAKKEDATH","Accepted By SEAC","EC",NA
"1509",7,"SIA/KL/MIN/448582/2023","2408/EC1/2023/SEIAA","Granite Building stone quarry of Mr. saji Sebastian","SAJI   SEBASTIAN","For further consideration(SEAC)","EC",NA
"1510",8,"SIA/KL/MIN/408621/2022","1748/EC1/2020/SEIAA","Granite Building Stone Quarry of M/s SAROJ REALTORS AND BUILDERS","M/S SAROJ REALTORS AND BUILDERS","ADS by SEAC","EC",NA
"1511",7,"SIA/KL/MIN/156925/2020","1743/EC4/2020/SEIAA","Building Stone Quarry of Mr. Saneesh K","LATERITE BUILDING STONE QUARRY OF MR SANEESH K","EC Granted","EC",NA
"1512",5,"SIA/KL/MIN/441325/2023","2343/EC3/2023/SEIAA","Granite Building Stone Quarry of M/S. EVER-ONE Properties India PVT LTD","EVER ONE PROPERTIES INDIA PVT LTD","Rejected by SEIAA","EC",NA
"1513",6,"SIA/KL/MIN/438554/2023","2363/EC4/2023/SEIAA","Laterite Building Stone Quarry of Rajesh MP","RAJESH PURAYIL","Agenda Uploaded by SEAC","EC",NA
"1514",7,"SIA/KL/MIN/454080/2023","","Granite Building Stone Quarry of Mr. Sinthil K M, Managing Director, M/s Jams Granites Pvt.Ltd","JAMS GRANITES PRIVATE LIM ITED","Pending at PP due to eds","EC",NA
"1515",8,"SIA/KL/MIN/444972/2023","2407/EC3/2023/SEIAA","M/s Daiwik Industries Pvt. Ltd.","DAIWIK INDUSTRIES PRIVATE LIMITED","Site Visit by SEAC(Pending)","EC",NA
"1516",9,"SIA/KL/MIN/94738/2019","1264/EC1/2019/SEIAA","Granite building stone quarry of Mr. Haridasan T","GRANITE BUILDING STONE QUARRY OF MR HARIDASAN T","Under examination of SEIAA - Processed offline","EC",NA
"1517",10,"SIA/KL/MIN/423945/2023","2260/EC4/2023/SEIAA","Laterite Building Stone Quarry of Babu K","AZHAKANTHARA BABU","EC Granted","EC",NA
"1518",10,"SIA/KL/MIN/235350/2021","2061/EC3/2022/SEIAA","BABU JOSEPH","BABUJOSEPH","EC Granted","EC",NA
"1519",4,"SIA/KL/MIN/444474/2023","","Granite Building Stone Quarry of Shri. Shylesan T S","SHYLESAN SIVARAMAN","Pending at PP due to eds","EC",NA
"1520",5,"SIA/KL/MIN/403610/2022","1430/EC3/2019/SEIAA","Granite Building Stone Quarry of Mr. P. M. Moitheen","MUHAMMED MOITHEEN","EC Granted","EC",NA
"1521",6,"SIA/KL/MIN/71770/2017","1172/EC/SEIAA/KL/2017","Building Stone Quarry of Mr. Johnson George","BUILDING STONE QUARRY OF MR JOHNSON GEORGE KOODARANJI VILLAGE THAMARASSERY TALUK","WithdrawEC","EC",NA
"1522",7,"SIA/KL/MIN/402457/2022","","SAJI K ELIAS","SAJI ALIAS","WithdrawEC","EC",NA
"1523",8,"SIA/KL/NCP/70515/2017","1158/EC/SEIAA/KL/2017","Environmental Clearance for Proposed Construction of Commercial cum Office Complex Project by M/s Dragonstone Realty Pvt. Ltd.","DRAGONSTONE REALTY PRIVATE LIMITED","Delisted","EC",NA
"1524",9,"SIA/KL/MIN/416162/2023","2218/EC1/2023/SEIAA","Granite Building Stone of V.R. Ajayakumar","VALLYUZHATHIL AJAYAKUMAR","EC Granted","EC",NA
"1525",10,"SIA/KL/MIN/400725/2022","2128/EC6/2022/SEIAA","Laterite building stone quarry of Mohammed Shafi. E","MOHAMMED SHAFI","EC Granted","EC",NA
"1526",2,"SIA/KL/MIN/150010/2020","1627/EC4/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF MR MOYIMONUL RASHEED","LATERITE BUILDING STONE QUARRY OF MR MOYIMONUL RASHEED","EC Granted","EC",NA
"1527",7,"SIA/KL/MIN/277815/2022","2050/EC3/2022/SEIAA","Granite Building Stone Quarry 1.4962 ha of M/s. Jesus Granites Pvt. Ltd.","JESUS GRANITES PRIVATE LIMITED","Request for withdraw","EC",NA
"1528",6,"SIA/KL/MIN/444781/2023","2414/EC1/2023/SEIAA","Granite Building stone quarry of Mrs Bissy Kunjappan","BISSY KUNJAPPAN","For further consideration(SEAC)","EC",NA
"1529",7,"SIA/KL/MIN/425520/2023","","LATERITE BUILDING STONE QUARRY OF Mr. MURALI. K. P","MURALI PATHONNUKALATHIL","Pending at PP due to eds","EC",NA
"1530",9,"SIA/KL/MIN/89889/2018","1201/EC2/2018/SEIAA","Tasna Mines Mancode","TASNA MINES MANCODE","EC Granted - Processed offline","EC",NA
"1531",10,"SIA/KL/MIN/56832/2016","","Stone Quarry (Minor Mineral) mining project of M/s P K P Granites is situated at  Mookkannoor Village & Panchayat, Aluva Taluk, Ernakulam District, Kerala in area of 4.4497 hectares","P K P GRANITES","TransferToDEIAA","EC",NA
"1532",6,"SIA/KL/MIN/447154/2023","2436/EC1/2023/SEIAA","Ordinary earth mining project of Mr. Paul Varghese","VARGHESE PAUL","For further consideration(SEAC)","EC",NA
"1533",7,"SIA/KL/MIN/402526/2022","2202/EC4/2023/SEIAA","Laterite Building Stone Quarry of Brijesh B R","BHASKARAN BRIJESH","For further consideration(SEAC)","EC",NA
"1534",8,"SIA/KL/NCP/50509/2016","1080/EC3/SEIAA/2015","Environmental Clearance for the Proposed Expansion of existing Residential Complex Project by M/s Civil Service Officers Housing Cooperative Society Ltd.","CIVIL SERVICE OFFICERS HOUSING COOPERATIVE SOCIETY LTD","Site Visit by SEAC - EC ISSUED BY 74 SEIAA","EC",NA
