,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
2407,SIA/OR/IND2/28175/2018,SIA/OR/IND2/28175/2018,SIA/OR/IND2/28175/2018,SIA/OR/IND2/28175/2018,SIA/OR/IND2/28175/2018,SIA/OR/IND2/28175/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,SIA/OR/MIN/59706/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,SIA/OR/IND2/425934/2023,SIA/OR/IND2/425934/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,SIA/OR/MIN/228401/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,SIA/OR/IND2/142982/2020,SIA/OR/IND2/142982/2020,SIA/OR/IND2/142982/2020,SIA/OR/IND2/142982/2020,SIA/OR/IND2/142982/2020,SIA/OR/IND2/142982/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,SIA/OR/MIN/28734/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,SIA/OR/MIN/238688/2021,SIA/OR/MIN/238688/2021,SIA/OR/MIN/238688/2021,SIA/OR/MIN/238688/2021,SIA/OR/MIN/238688/2021,SIA/OR/MIN/238688/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,SIA/OR/MIN/237383/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,SIA/OR/MIN/284905/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,SIA/OR/MIN/256402/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,SIA/OR/MIN/237931/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,SIA/OR/MIN/227083/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,SIA/OR/MIN/250141/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,SIA/OR/MIN/71840/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,SIA/OR/MIN/63251/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,SIA/OR/MIN/417331/2023,SIA/OR/MIN/417331/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,SIA/OR/MIN/41207/2016,SIA/OR/MIN/41207/2016,SIA/OR/MIN/41207/2016,SIA/OR/MIN/41207/2016,SIA/OR/MIN/41207/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,SIA/OR/MIN/22367/2018,SIA/OR/MIN/22367/2018,SIA/OR/MIN/22367/2018,SIA/OR/MIN/22367/2018,SIA/OR/MIN/22367/2018,SIA/OR/MIN/22367/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,SIA/OR/MIN/404468/2022,SIA/OR/MIN/404468/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,SIA/OR/MIN/61814/2017,SIA/OR/MIN/61814/2017,SIA/OR/MIN/61814/2017,SIA/OR/MIN/61814/2017,SIA/OR/MIN/61814/2017,SIA/OR/MIN/61814/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,SIA/OR/IND2/21812/2018,SIA/OR/IND2/21812/2018,SIA/OR/IND2/21812/2018,SIA/OR/IND2/21812/2018,SIA/OR/IND2/21812/2018,SIA/OR/IND2/21812/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,SIA/OR/MIN/405566/2022,SIA/OR/MIN/405566/2022,SIA/OR/MIN/405566/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,SIA/OR/IND2/26026/2018,SIA/OR/IND2/26026/2018,SIA/OR/IND2/26026/2018,SIA/OR/IND2/26026/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,SIA/OR/IND2/28184/2018,SIA/OR/IND2/28184/2018,SIA/OR/IND2/28184/2018,SIA/OR/IND2/28184/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,SIA/OR/MIN/403052/2022,SIA/OR/MIN/403052/2022,SIA/OR/MIN/403052/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,SIA/OR/MIN/39153/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,SIA/OR/MIN/42975/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,SIA/OR/MIN/37745/2016,SIA/OR/MIN/37745/2016,SIA/OR/MIN/37745/2016,SIA/OR/MIN/37745/2016,SIA/OR/MIN/37745/2016,SIA/OR/MIN/37745/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,SIA/OR/MIN/417555/2023,SIA/OR/MIN/417555/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,SIA/OR/MIN/38645/2016,SIA/OR/MIN/38645/2016,SIA/OR/MIN/38645/2016,SIA/OR/MIN/38645/2016,SIA/OR/MIN/38645/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,SIA/OR/MIN/60465/2016,SIA/OR/MIN/60465/2016,SIA/OR/MIN/60465/2016,SIA/OR/MIN/60465/2016,SIA/OR/MIN/60465/2016,SIA/OR/MIN/60465/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,SIA/OR/MIN/37824/2016,SIA/OR/MIN/37824/2016,SIA/OR/MIN/37824/2016,SIA/OR/MIN/37824/2016,SIA/OR/MIN/37824/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,SIA/OR/MIN/422257/2023,SIA/OR/MIN/422257/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,SIA/OR/IND1/404248/2022,SIA/OR/IND1/404248/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,SIA/OR/MIN/53335/2016,SIA/OR/MIN/53335/2016,SIA/OR/MIN/53335/2016,SIA/OR/MIN/53335/2016,SIA/OR/MIN/53335/2016,SIA/OR/MIN/53335/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,SIA/OR/MIN/30153/2015,SIA/OR/MIN/30153/2015,SIA/OR/MIN/30153/2015,SIA/OR/MIN/30153/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,SIA/OR/IND2/22682/2018,SIA/OR/IND2/22682/2018,SIA/OR/IND2/22682/2018,SIA/OR/IND2/22682/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,SIA/OR/MIN/50687/2016,SIA/OR/MIN/50687/2016,SIA/OR/MIN/50687/2016,SIA/OR/MIN/50687/2016,SIA/OR/MIN/50687/2016,SIA/OR/MIN/50687/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,SIA/OR/IND2/29039/2018,SIA/OR/IND2/29039/2018,SIA/OR/IND2/29039/2018,SIA/OR/IND2/29039/2018,SIA/OR/IND2/29039/2018,SIA/OR/IND2/29039/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,SIA/OR/NCP/75165/2018,SIA/OR/NCP/75165/2018,SIA/OR/NCP/75165/2018,SIA/OR/NCP/75165/2018,SIA/OR/NCP/75165/2018,SIA/OR/NCP/75165/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,SIA/OR/MIN/39063/2016,SIA/OR/MIN/39063/2016,SIA/OR/MIN/39063/2016,SIA/OR/MIN/39063/2016,SIA/OR/MIN/39063/2016,SIA/OR/MIN/39063/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,SIA/OR/IND2/22485/2018,SIA/OR/IND2/22485/2018,SIA/OR/IND2/22485/2018,SIA/OR/IND2/22485/2018,SIA/OR/IND2/22485/2018,SIA/OR/IND2/22485/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,SIA/OR/MIN/417606/2023,SIA/OR/MIN/417606/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,SIA/OR/CMIN/405212/2022,SIA/OR/CMIN/405212/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,SIA/OR/IND2/22464/2018,SIA/OR/IND2/22464/2018,SIA/OR/IND2/22464/2018,SIA/OR/IND2/22464/2018,SIA/OR/IND2/22464/2018,SIA/OR/IND2/22464/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,SIA/OR/MIN/403998/2022,SIA/OR/MIN/403998/2022,SIA/OR/MIN/403998/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,SIA/OR/MIN/37828/2016,SIA/OR/MIN/37828/2016,SIA/OR/MIN/37828/2016,SIA/OR/MIN/37828/2016,SIA/OR/MIN/37828/2016,SIA/OR/MIN/37828/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,SIA/OR/NCP/21080/2017,SIA/OR/NCP/21080/2017,SIA/OR/NCP/21080/2017,SIA/OR/NCP/21080/2017,SIA/OR/NCP/21080/2017,SIA/OR/NCP/21080/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,SIA/OR/MIN/405715/2022,SIA/OR/MIN/405715/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,SIA/OR/MIN/39080/2016,SIA/OR/MIN/39080/2016,SIA/OR/MIN/39080/2016,SIA/OR/MIN/39080/2016,SIA/OR/MIN/39080/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,SIA/OR/MIN/63641/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,SIA/OR/MIN/60251/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,SIA/OR/NCP/10375/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,SIA/OR/MIN/247999/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,SIA/OR/MIN/76137/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,SIA/OR/MIN/288933/2022,SIA/OR/MIN/288933/2022,SIA/OR/MIN/288933/2022,SIA/OR/MIN/288933/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,SIA/OR/MIN/289730/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,SIA/OR/MIN/35912/2015,SIA/OR/MIN/35912/2015,SIA/OR/MIN/35912/2015,SIA/OR/MIN/35912/2015,SIA/OR/MIN/35912/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,SIA/OR/IND2/21821/2018,SIA/OR/IND2/21821/2018,SIA/OR/IND2/21821/2018,SIA/OR/IND2/21821/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,SIA/OR/MIN/38594/2016,SIA/OR/MIN/38594/2016,SIA/OR/MIN/38594/2016,SIA/OR/MIN/38594/2016,SIA/OR/MIN/38594/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,SIA/OR/IND2/22402/2018,SIA/OR/IND2/22402/2018,SIA/OR/IND2/22402/2018,SIA/OR/IND2/22402/2018,SIA/OR/IND2/22402/2018,SIA/OR/IND2/22402/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,SIA/OR/MIN/56307/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,SIA/OR/MIN/42961/2016,SIA/OR/MIN/42961/2016,SIA/OR/MIN/42961/2016,SIA/OR/MIN/42961/2016,SIA/OR/MIN/42961/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,SIA/OR/MIN/64314/2017,SIA/OR/MIN/64314/2017,SIA/OR/MIN/64314/2017,SIA/OR/MIN/64314/2017,SIA/OR/MIN/64314/2017,SIA/OR/MIN/64314/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,SIA/OR/MIN/64786/2017,SIA/OR/MIN/64786/2017,SIA/OR/MIN/64786/2017,SIA/OR/MIN/64786/2017,SIA/OR/MIN/64786/2017,SIA/OR/MIN/64786/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,SIA/OR/MIN/17415/2013,SIA/OR/MIN/17415/2013,SIA/OR/MIN/17415/2013,SIA/OR/MIN/17415/2013,SIA/OR/MIN/17415/2013,SIA/OR/MIN/17415/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,SIA/OR/MIN/409591/2022,SIA/OR/MIN/409591/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,SIA/OR/MIN/418109/2023,SIA/OR/MIN/418109/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,SIA/OR/IND2/21750/2018,SIA/OR/IND2/21750/2018,SIA/OR/IND2/21750/2018,SIA/OR/IND2/21750/2018,SIA/OR/IND2/21750/2018,SIA/OR/IND2/21750/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,SIA/OR/MIN/42353/2016,SIA/OR/MIN/42353/2016,SIA/OR/MIN/42353/2016,SIA/OR/MIN/42353/2016,SIA/OR/MIN/42353/2016,SIA/OR/MIN/42353/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,SIA/OR/IND2/26177/2018,SIA/OR/IND2/26177/2018,SIA/OR/IND2/26177/2018,SIA/OR/IND2/26177/2018,SIA/OR/IND2/26177/2018,SIA/OR/IND2/26177/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,SIA/OR/MIN/70432/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,SIA/OR/IND2/20767/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,SIA/OR/INFRA2/401996/2022,SIA/OR/INFRA2/401996/2022,SIA/OR/INFRA2/401996/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,SIA/OR/MIN/39116/2016,SIA/OR/MIN/39116/2016,SIA/OR/MIN/39116/2016,SIA/OR/MIN/39116/2016,SIA/OR/MIN/39116/2016,SIA/OR/MIN/39116/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,SIA/OR/MIN/34931/2015,SIA/OR/MIN/34931/2015,SIA/OR/MIN/34931/2015,SIA/OR/MIN/34931/2015,SIA/OR/MIN/34931/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,SIA/OR/MIN/277688/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,SIA/OR/MIN/278307/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,SIA/OR/MIN/247401/2021,SIA/OR/MIN/247401/2021,SIA/OR/MIN/247401/2021,SIA/OR/MIN/247401/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,SIA/OR/MIN/56502/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,SIA/OR/MIS/112016/2019,SIA/OR/MIS/112016/2019,SIA/OR/MIS/112016/2019,SIA/OR/MIS/112016/2019,SIA/OR/MIS/112016/2019,SIA/OR/MIS/112016/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,SIA/OR/MIN/239268/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,SIA/OR/MIN/60986/2021,,,,,,,,
2490,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,SIA/OR/MIS/198076/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,SIA/OR/MIN/247570/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,SIA/OR/MIN/275848/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,SIA/OR/MIN/276850/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
