"","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1069","SIA/BR/INFRA2/431928/2023","SIA/8(a)/2433/2023","Proposed Residential Cum Commercial Building “Green Meadows” at Mustafapur, Patna, Bihar","YASH RAJ BUILDERS AND PROMOTERS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"1070","SIA/BR/MIN/35637/2019","","Proposed Brick Earth Mining Project of Area 2.28 Acres or 0.92 Hectare M/s Mahal  Bricks  at Mauza + P.O- Sherpur, P.S + Block- Maner, District- Patna, State- Bihar","MS MAHAL BRICKS","Pending at PP due to eds","EC",NA
"1071","SIA/BR/MIN/35501/2019","","Soil  Mining Project of Area 4.23 Acres or 1.71  Hectare  at Vill- Gangura Bihara,  P.O-  Bihara, P.S-  Bihara, Block-  Satar Kataiya, District-  Saharsa, State-  Bihar for M/s  Ganpati Construction","GANPATI CONSTRUCTION","Pending at PP due to eds","EC",NA
"1072","SIA/BR/MIN/32633/2019","SIA/1(a)/678/19","Sand mining project at Chhapra 4 ghat on Son river over an area of 7.0 ha in district Arwal in Bihar","MOR MUKAT MARKETING PRIVATE LIMITED","Referred Back to SEAC(A)","EC",NA
"1073","SIA/BR/MIN/32593/2019","SIA/1(a)/674/19","Sand mining project at Sonbarsa Makbulpur Alauddin ghat on Son river over an area of 6.0 ha in district Arwal in Bihar","MOR MUKAT MARKETING PRIVATE LIMITED","Referred Back to SEAC(A)","EC",NA
"1074","SIA/BR/MIN/34092/2019","","Jalhi Patti & Chikni patti Sand Ghat on Vanmadhar River","SUJEET KUMAR","Pending at PP due to eds","EC",NA
"1075","SIA/BR/MIN/160308/2020","","ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA DHARAMPUR","BSCPL INFRASTRUCTURE LTD MAUZA DHARAMPUR AREA 12.34 AC.","Delisted","EC",NA
"1076","SIA/BR/MIN/144921/2020","","Brick Earth Mining Project at Village- Rupsagar, P.O- Rupsagar, P.S– Nawa Nagar, District- Buxar (Bihar)","M/S- VISHAL INT UDYOG","Delisted","EC",NA
"1077","SIA/BR/MIN/149173/2020","","M/s Badal Int Udyog","M/S BADAL INT UDYOG","Delisted","EC",NA
"1078","SIA/BR/MIN/136689/2020","","Proposed Brick Earth Mining Project of Area 4.98 Acres or 2.02 Hectare for M/S 555 Bricks at Mauza- Marthua, P.S- Bithan, Block- Bithan, District- Samastipur, State- Bihar","M/S 555 BRICKS","Delisted","EC",NA
"1079","SIA/BR/MIN/126420/2019","","Godhna (Khasra/Plot(s) No. 1684, 1670, 1679, 1718, 172, 1684, 1667, 1683, 1606, 1626, 1622, 1671, 1671 1692 & 1669) soil brick mining project.","M/S MADHAV BRICKS INDUSTRIES","Delisted","EC",NA
"1080","SIA/BR/MIN/35003/2019","","Report of Brick Earth Mining Project of Area 3.32 Acres or 1.34 Hectare for M/s  Radha Bricks at Mauza- Saidpur, P.O- Karauta, P.S- Salimpur, Block- Bakhtiyarpur, District-  Patna,  State- Bihar","RADHA BRICKS","Pending at PP due to eds","EC",NA
"1081","SIA/BR/NCP/86480/2018","","PROPOSED RESIDENTIAL CUM COMMERCIAL BUILDING OF
“TIRUVANTPURAM CITY (A.G.)”","NESH INDIA INFRASTRUCTURE PVT LTD","Delisted","EC",NA
"1082","SIA/BR/MIS/105737/2019","","Sai Enclave (Residential Building project of Sri Anuanand Construction Pvt Ltd.)","SRI ANU ANAND CONSTRUCTION PVT. LTD","Delisted","EC",NA
"1083","SIA/BR/MIS/29856/2015","SIA/8(a)/61/2015","Proposed Medical College at Golma, Saharsa, Bihar by Radha Ballabh Medical Foundation Trust.","RADHA BALLABH MEDICAL FOUNDATION TRUST","Delisted","EC",NA
"1084","SIA/BR/INFRA2/409622/2022","SIA/8(a)/2074/2022","Construction of Permanent Structures in Campus of S.D.R.F. Bihta, Patna on EPC (Engineering Procurement and Construction) basis","Public Works Department","EC Granted","EC",NA
"1085","SIA/BR/INFRA2/411545/2022","Kindly upload the revised form-1/1A/Conceptual pla","Proposed Residential Building “Aranya P.N.B. Residency” at Godhana, Patna","ARANYA ENGICON PRIVATE LIMITED","EDS Under SEIAA","EC",NA
"1086","SIA/BR/MIN/33157/2019","","Proposed Sand Mining Project of area 2.40 ha at Dipu-Dumaria Ghat on Gandak River of District-Gopalganj of State-Bihar.","MR KAMAKHYA MISHRA","Pending at PP due to eds","EC",NA
"1087","SIA/BR/MIN/126101/2019","","Brick Earth Mining in Gata No.1021,1022,1023,1024 of village Sograha, Tehsil-Barauni, District-Begusarai, Bihar","M/S KBI","Delisted","EC",NA
"1088","SIA/BR/IND2/19320/2016","SIA/6(b)/329/16","Expansion of LPG Mounded Storage Facility at HPCL, Gidha Industrial Growth Centre, Village Gidha, Arrah, Dist: Bhojpur, Bihar","HINDUSTAN PETROLEUM CORPORATION LIMITED BHOJPUR DISTRICT  BIHAR","EC Granted","EC",NA
"1089","SIA/BR/MIN/17387/2015","SIA/1(a)/349/16","Proposed Sand Mining Project of Area 5.0 Ha at Jagiritola Malahi  Ghat on Gandak River of District-Gopalganj of State-Bihar.","KATYAYNI CONTRACTORS PRIVATE LIMITED","EC Granted","EC",NA
"1090","SIA/BR/IND/55772/2020","SIA/3(a)/1235/2020","Patwari Steels Private Limited","M/S PATWARI STEELS PVT LIMITED","EC Granted","EC",NA
"1091","SIA/BR/MIN/31026/2019","SIA/1(a)/591/18","Pakri Sand Ghat","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1092","SIA/BR/MIN/71318/2017","","Sand Mining Project at Nakti- Mahugain Sand Ghat, on Dhadhar river anchal- Fatehpur, Dist-Gaya, Bihar","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1093","SIA/BR/MIN/129867/2019","","Sand Mining Project at  Gmhariya  Sand Ghat (4.70 Ha.) on Baghmati riverbed in Sitamarhi district of Bihar","NAVEENKUMAR SITAMARHI","Delisted","EC",NA
"1094","SIA/BR/INFRA2/430285/2023","","Proposed “Himalaya Medical College & Hospital” at Chiksi, Paliganj, Patna, Bihar run by Himalaya Educational Trust","RAMCHANDRA SAW","Pending at PP due to eds","EC",NA
"1095","SIA/BR/MIN/65387/2017","SIA/1(a)/514/17","Sand Mining Project at Maraha Sand Ghat on Buddh River","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1096","SIA/BR/MIN/142974/2020","","BRICK EARTH MINING PROJECT FOR M/S BHARAT & RAJA INT UDYOG MAUZA BHAWANIPUR SANGRAMPUR EAST CHAMPARAN AREA 2.93 Ac","M/S BHARAT & RAJA INT UDYOG","Delisted","EC",NA
"1097","SIA/BR/MIN/60709/2016","SIA/1(a)/391/16","Proposed Sand Mining Project of Area 24 Ha at Chilka Tola Ghat on Son River of
District-Patna of State-Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"1098","SIA/BR/IND3/69464/2021","SIA/5(f)/1714/2021","Setting up a Formaldehyde manufacturing unit M/s Samrat Laboratories","SAMRAT LABORATORIES","EC Granted","EC",NA
"1099","SIA/BR/MIN/34585/2019","","Proposed Sand Mining Project of area 4.90 ha at Kharahat Ghat on Ganga River of District- Begusarai of State-Bihar","RADHA SWAMI AUTOMOBILES","Pending at PP due to eds","EC",NA
"1100","SIA/BR/MIN/34680/2019","","Proposed Sand Mining Project of area 5.0 ha at Naokothi Ghat on Gandak River of District- Begusarai of State- Bihar","RADHA SWAMI AUTOMOBILES","Pending at PP due to eds","EC",NA
"1101","SIA/BR/MIN/137337/2020","","BRICK EARTH MINING PROJECT FOR M/S JANTA INT UDYOG, MAUZA HIMATPUR, MANJHAGARH, DISTRICT GOPALGANJ, AREA 2.66 Ac, 1.07","M/S. JANTA INT UDYOG, PROP- MNOJ KUMAR","Delisted","EC",NA
"1102","SIA/BR/MIN/32235/2019","SIA/1(a)/528/18","Matokhar stone Mine at Village-Matokhar, Tehsil- Sheikhpura, District-Sheikhpura, Bihar","M/S SHRISTI DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"1103","SIA/BR/MIN/30972/2019","SIA/1(a)/575/18","Ghanshyamthan Koluha Sand Ghat mining project","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1104","SIA/BR/MIN/64732/2017","SIA/1(a)/463/17","Sand Mining Project at Sital Patti- Kanp Kapasiya Balu Ghat     
on Tilawe, River, District Saharsa,State-Bihar.","CHANDAN KUMAR","Delisted","EC",NA
"1105","SIA/BR/MIN/70066/2017","","Proposed Sand Mining Project at Kasthua Sand Ghat on Morhar River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1106","SIA/BR/MIN/66270/2017","","Sand Mining Project at Liptawa Sand Ghat on Barnar River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1107","SIA/BR/MIS/66586/2021","SIA/7(g)/1875/2022","Passenger Ropeway at  Pretshilla Hills, Gaya , Bihar","BIHAR STATE TOURISM DEVELOPMENT CORPORATION LIMITED","EC Granted","EC",NA
"1108","SIA/BR/MIN/133559/2019","","Choukari (Khata No. 179, Khasra No. 743 ) soil brick mining project.","M/S K.R.S. BRICKS","Delisted","EC",NA
"1109","SIA/BR/MIN/134073/2019","","B.T.C INT UDYOG","B.T.C INT UDYOG","Delisted","EC",NA
"1110","SIA/BR/MIN/135863/2020","","BRICK EARTH MINING PROJECT FOR M/S BHAWAN INT UDYOG, MAUZA- PABHERA, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.66 Ac, 1.07 Ha","BHAWAN INT UDYOG PABHERA","Delisted","EC",NA
"1111","SIA/BR/MIN/36338/2019","","Proposed Brick Earth Mining Project of Area 3.94 Acres or 1.59 Hectare M/s Hero Int Udyog at Vill + P.O- Tungi, P.S + Block- Hisua, Dist:- Nawada, State- Bihar.","MS HERO BRICKS","Pending at PP due to eds","EC",NA
"1112","SIA/BR/MIN/136746/2020","","BRICK EARTH MINING PROJECT FOR M/S RADHE INT UDYOG AREA 3.25 AC 1.31 HA","RADHE INT UDYOG","Delisted","EC",NA
"1113","SIA/BR/MIN/146352/2020","","Proposed Brick Earth Mining Project of Area  1.21 Hectare Or 3.0  Acre  M/S  RADHA BRICKS  at Mauza- Bidhipur, P.S- Bakhtiyarpur, Block- Bakhtiyarpur    , District-  Patna, State - Bihar","M/S RADHA  BRICKS","Delisted","EC",NA
"1114","SIA/BR/MIN/31041/2019","SIA/1(a)/624/19","Sand mining project at Modahi ghat on Son river over an area of 24 ha in district Patna, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"1115","SIA/BR/MIN/135623/2020","","Brick Earth Mining Project at Village- Piparwar, P.O- Maigara, P.S- Maigra, Anchal- Dumariya, District- Gaya (Bihar)","M/S BRT BRICKS","Delisted","EC",NA
"1116","SIA/BR/NCP/74851/2018","SIA/8(a)/524/18","PROPOSED RESIDENTIAL PROJECT
SUNRISE RUPASPUR CITY","SUNRISE SAI DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"1117","SIA/BR/MIN/60661/2016","SIA/1(a)/397/16","Sand Mining Project at Haripur & Sadashivpur Ghat on River Son","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"1118","SIA/BR/MIN/31380/2015","SIA/1(a)/15/2015","Kajal Int Udyog","NARESH PRASAD SINGH","Delisted","EC",NA
"1119","SIA/BR/MIN/132541/2019","","Shahpur (Gata No. 483,484, 485,532, 531,529, 530,534 )  brick earth (soil) mining project.","M/S CHOUDHARY INT UDYOG","Delisted","EC",NA
"1120","SIA/BR/MIN/138332/2020","","Vrindavan (Khasra No. 4668, 4680, 4876, 4783, 4772, 4782, 4779, 4776, 4760, 4761, 4778, 4773, 4777, 4779, 4762, 4380, 4783 ) soil brick mining project.","M/S LAXMI INT UDYOG","Delisted","EC",NA
"1121","SIA/BR/MIS/62631/2017","SIA/8(a)/447/17","AAKRITI’S THE NEST Residential Building Project by M/s Aakriti Buildcon Pvt Ltd","AAKRITI BUILDCON PVT LTD","EC Granted","EC",NA
"1122","SIA/BR/MIN/32706/2015","SIA/1(a)/56/2015","Brick Clay Mining Project of M/s Pradhan Int Bhatta","PRADHAN INT BHATTA","Delisted","EC",NA
"1123","SIA/BR/MIN/61869/2017","SIA/1(a)/431/17","Sand Mining Project at Nonaiti Balu Ghat on Sursari River, Village-Noniati, District- Saharsa, Bihar","CHANDAN KUMAR","EC Granted","EC",NA
"1124","SIA/BR/MIN/138248/2020","","BRICK EARTH MINING PROJECT FOR MAUZA  MALTI, ASTHAWAN DISTRICT NALANDA AREA 2.95 Ac 1.19 Ha","M/S M.J.D. INT UDYOG PROP DHARMENDRA KUMAR.","Delisted","EC",NA
"1125","SIA/BR/MIN/138886/2020","","Brick Earth Mining Project at Village- Badauan, P.O- Dumri, P.S+Anchal- Fatehpur, District- Gaya(Bihar)","M/S- S.M.C EET UDYOG","Delisted","EC",NA
"1126","SIA/BR/MIN/34959/2019","","Soil  Mining Project of Area 6.054 Acres or 2.45  Hectare  at Vill- Sisai, P.O-Bihra,    P.S-Saharsa, Block- Sattar Katiya, District- Saharsa, State- Bihar for M/s Radha Enterprises","RADHA ENTERPRISES","Pending at PP due to eds","EC",NA
"1127","SIA/BR/MIN/66271/2017","SIA/1(a)/588/18","Sand Mining Project at Auraia Sand ghat on Sono River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1128","SIA/BR/MIN/64506/2017","SIA/1(a)/494/17","Sand Mining Project at Dadu Barma Sand Ghat on Morhar River.","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1129","SIA/BR/MIN/64507/2017","SIA/1(a)/472/17","Sand Mining Project at Vishnubigha Ghat on Morhar River","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1130","SIA/BR/MIN/129768/2019","","Proposed Brick Earth Mining Project of Area 2.77 Acres or 1.12 Hectare for M/s Hira Bricks at Mauza-Lodipur, P.O-Byapur, P.S + Block-Maner, District-Patna, State-Bihar.","M/S HIRA BRICKS","Delisted","EC",NA
"1131","SIA/BR/MIS/203410/2021","","M/s Bailey Properties Pvt. Ltd & PS Group Realty Pvt. Ltd.","BAILEY PROPERTIES PVT LTD","Delisted","EC",NA
"1132","SIA/BR/MIS/256376/2022","SIA/8(a)/1912/2022","BD Crystal (Project of M/s Ashtha Homes Pvt. Ltd.)","ASTHA HOMES PRIVATE LIMITED","EC Granted","EC",NA
"1133","SIA/BR/MIN/18050/2015","SIA/1(a)/415/17","259","KATYAYNI CONTRACTORS PVT LTD","EC Granted","EC",NA
"1134","SIA/BR/MIN/71451/2017","","Stone Mining Project at Mauja- Pachar, Anchal- Rafiganj, District-Aurangabad (Bihar)","K.P.S. STRUCTURE MAKERS PVT. LTD","Delisted","EC",NA
"1135","SIA/BR/MIN/134978/2020","","BRICK EARTH MINING PROJECT FOR M/S. A.B.M. INT UDYOG, MAUZA- CHANAKI, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.85 Ac, 1.15 Ha","M/S A.B.M. INT UDYOG, PROP- MADAN KISHOR PRASAD","Delisted","EC",NA
"1136","SIA/BR/MIN/135132/2020","","BRICK EARTH MINING PROJECT FOR M/S. P.K.S. BRICKS MAUZA- PACHAUT, P.S- BELDAUR, DISTRICT- KHAGARIA, AREA- 3.73 Ac,1.51Ha","M/S. P.K.S. BRICKS, PROP- PUSHPENDRA KUMAR SINGH, MAUZA- PACHAUT","Delisted","EC",NA
"1137","SIA/BR/MIS/129827/2019","SIA/8(a)/1232/2020","500 Bedded Government Hospital, Mahua (Vaishali), Bihar","HEALTH DEPARTMENT , GOVT. OF BIHAR","EC Granted","EC",NA
"1138","SIA/BR/NCP/65446/2017","","“ORBITO” COMMERCIAL AND RESIDENTIAL PROJECT","MUNDESHWARY MULTICON","Delisted","EC",NA
"1139","SIA/BR/MIN/133320/2019","","Brick Earth Mining Project at Village- Moujipur, P.O- Fatuha, P.S - Fatuha, District-Patna(Bihar)","M/S- RADHA BRICKS MANUFACTURING COMPANY","Delisted","EC",NA
"1140","SIA/BR/MIN/32620/2019","SIA/1(a)/677/19","Sand mining project at Aslampur Dullah ghat on Son river over an area of 15 ha in district Arwal in Bihar","MOR MUKAT MARKETING PRIVATE LIMITED","Referred Back to SEAC(A)","EC",NA
"1141","SIA/BR/MIS/169085/2020","SIA/7(g)/1281/2021","Passenger Ropeway at  Dungeshwari, Bodhgaya District. Gaya, Bihar.","DEPARTMENT OF TOURISM GOVT OF BIHAR","EC Granted","EC",NA
"1142","SIA/BR/MIN/128507/2019","","Brick Earth Mining Project of Area 1.21 Ha or 3.00 Acres M/s AH Bricks at Mauza- Chhatu Bathua, P.S + Block- Phulwaria, District- Gopalganj, State- Bihar","MS AH BRICKS","Delisted","EC",NA
"1143","SIA/BR/MIN/127013/2019","","Simariya M/S –Maa Bricks Earth Mining Project ,Mauza- Simariya,tana no-500, khata no.-118,38,400&391. Plot no.-1037, 1057, 1048, &1049. Area-2.48Ac (1.00 ha.)For production capacity 4662 TPA,P.S.-Bara","M/S MAA BRICKS PROP:-RAM PRAVESH RAY","Delisted","EC",NA
"1144","SIA/BR/MIN/143648/2020","","ORDINARY CLAY BSCPL INFRASTRUCTURE LTD MAUZA MANNUPUR KHARRA HAYAGHAT DARBHANGA AREA 8.70 Ac","BSCPL INFRASTRUCTURE LTD. MAUZA MANNUPUR KHARRA AREA 8.70 AC","Delisted","EC",NA
"1145","SIA/BR/MIN/130671/2019","","Proposed Brick Earth Mining Project","D.R.C BRICKS","Delisted","EC",NA
"1146","SIA/BR/MIN/136307/2020","","S.B.M BRICKS","S.B.M BRICKS","Delisted","EC",NA
"1147","SIA/BR/MIN/132912/2019","","Pradhan Int Bhatta Udyog","PRADHAN INT BHATTA UDYOG","Delisted","EC",NA
"1148","SIA/BR/MIN/69941/2017","","Proposed Sand Mining Project at Kanjiar Sand Ghat on Lilajan River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1149","SIA/BR/MIS/181412/2020","SIA/8(a)/1269/2020","Proposed Residential Building “H2O City” Mauza-Neora, Tehsil-Bihta, District- Patna, Bihar by M/s Anshul Homes Pvt. Ltd.","M/S ANSHUL HOMES PVT. LTD.","EC Granted","EC",NA
"1150","SIA/BR/MIN/126441/2019","","Achhechak & Kalyanpur (Khata No – 02, 23, 12 & 01. Khasra/Plot(s) No. 464, 465, 465/685, 603, 41, 1, 7, 40, 34 & 76) soil brick mining project.","M/S SHREE RAM BRICKS","Delisted","EC",NA
"1151","SIA/BR/MIN/31666/2015","SIA/1(a)/46/2015","M/s Om Bricks","BANWARI YADAV","Delisted","EC",NA
"1152","SIA/BR/MIS/261716/2022","SIA/8(a)/2035/2022","Green Homes (Project of Shital Buildtech Darbhanga)","SHITAL BUILDTECH DARBHANGA","Delisted","EC",NA
"1153","SIA/BR/MIN/74843/2018","","Stone  Mining  Project  at  Village:  Chakandara / Barari,  Block- Chewra, District: 
Shekhpura,  State: Bihar","NATRAJ IRON & CASTINGS PVT. LTD","Delisted","EC",NA
"1154","SIA/BR/MIN/146134/2020","","ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA DAHAWA KHAIRI KHUTAHA","BSCPL INFRASTRUCTURE LTD MAUZA DAHAWA KHAIRI KHUTHA AREA 12.33 AC","Delisted","EC",NA
"1155","SIA/BR/MIN/200215/2021","","Ms P. S. Int Udyog","P S INT UDYOG","Delisted","EC",NA
"1156","SIA/BR/NCP/63065/2017","","Proposed Construction of Flyover (4 Lane carriageway) connecting Mithapur Flyover to Bhikhari Thakur (Yarpur) Flyover via             R. Block Junction in Patna Town, Bihar","BIHAR RAJYA PUL NIRMAN NIGAM LIMITED","Delisted","EC",NA
"1157","SIA/BR/NCP/30736/2017","SIA/8(b)/604/19","Sai City and Assortia Commercial Complex","SRI ANU ANAND CONSTRUCTION PVT. LTD","EC Granted","EC",NA
"1158","SIA/BR/MIN/74845/2018","","Stone  Mining  Project  at  Village:  Barari,   District:   Shekhpura, State: Bihar","NATRAJ ENGINEERS PVT. LTD","Delisted","EC",NA
"1159","SIA/BR/MIN/31576/2015","SIA/1(a)/29/2015","BRICK CLAY MINING PROJECT- GANESH INT UDYOG","GANESH INT UDYOG","Delisted","EC",NA
"1160","SIA/BR/MIN/33618/2019","","Jitwarpur Sand Ghat on Bagra River","KATYAYNI CONTRACTORS PVT. LTD.","Pending at PP due to eds","EC",NA
"1161","SIA/BR/MIN/51136/2020","","Final EIA report of Jamui Kiul 9 Balu ghat","M/S RAJIV KUMAR SINGH HUF","Delisted","EC",NA
"1162","SIA/BR/MIN/31520/2015","SIA/1(a)/24/2015","BRICK CLAY MINING PROJECT- SUN INT UDYOG","SUN INT UDYOG","Delisted","EC",NA
"1163","SIA/BR/IND2/28619/2016","SIA/6(b)/435/17","Addition of Ethanol/Biodiesel tankage at POL Depot of BPCL, Barauni","BPCL BARAUNI TOP","Delisted","EC",NA
"1164","SIA/BR/MIN/127038/2019","","Brick Earth Mining project For M/S  Tiwari enterprises at revenue Thana no. 47, Khata No. -113&17, Plot No. -398,420,&412 M.L. Area – 1.13 hect(2.79 Ac.).","TIWARI ENTERPRISES KHARKHOLI","Delisted","EC",NA
"1165","SIA/BR/MIN/31628/2015","SIA/1(a)/43/2015","BRICK CLAY MINING PROJECT- PRASAD INT UDYOG","PRASAD INTUDYOG","Delisted","EC",NA
"1166","SIA/BR/MIN/41567/2019","","DAGMARA LALMAN PATTI SAND GHAT","SUJEET KUMAR DISTRICT SUPAUL","Pending at PP due to eds","EC",NA
"1167","SIA/BR/MIS/66585/2021","21-52/2021-IA-III","Proposed Commercial and Residential Building “Nutan Crescent II” at Bhikhachak, Mauza-Chitkohra, Tehsil-Gardanibhag, Dist. - Patna, Bihar by Nutan Construction","NUTAN CRESCENT II","WithdrawEC","EC",NA
"1168","SIA/BR/MIS/66587/2021","21-88/2021-IA-III","Commercial cum Residential Building Project","A.V.S BUILDERS & DEVELOPERS PVT. LTD.","WithdrawEC","EC",NA
"1169","SIA/BR/MIN/51945/2020","","Jamui Kiul 3 balu ghat sand mining project","M/S GOOD EARTH COLLIERIES PVT LTD","Delisted","EC",NA
"1170","SIA/BR/MIN/139039/2020","","Proposed Brick Earth Mining Project of Area 2.37 Acres or 0.95 Hectare for M/S CHANDAN INT UDYOG at Village- Adampur, P.O- Khagaul, P.S - Khagaul, Block- Danapur, District- Patna, State – Bihar","M/S CHANDAN INT UDYOG","Delisted","EC",NA
"1171","SIA/BR/MIN/143916/2020","","ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD","BSCPL INFRASTRUCTURE LTD MAUZA NARSINHA AREA 8.50 AC","Delisted","EC",NA
"1172","SIA/BR/NCP/64798/2017","SIA/8(a)/462/17","Proposed Inter State Bus Terminal (ISBT) at Mauza Pahari (Patna- Gaya Road) district Patna, State Bihar.","BIHAR URBAN INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED","EC Granted","EC",NA
"1173","SIA/BR/MIN/131462/2019","","Ektansh Sri Engicon Pvt. Ltd.","EKTANSH SRI ENGICON PVT. LTD.","Delisted","EC",NA
"1174","SIA/BR/MIN/130610/2019","","Brick Earth Mining Project for M/s Aman Int Udyog","M/S AMAN INT UDYOG","Delisted","EC",NA
"1175","SIA/BR/IND2/198424/2021","SIA/5(j)/1276/2021(EXP.)","Harinagar Sugar Mills Ltd.","HARINAGAR SUGAR MILLS LTD","EC Granted","EC",NA
"1176","SIA/BR/MIN/33033/2019","","Proposed Sand Mining Project of Area  5.0 Ha  at  Sapahiya Khas  (Bishwambharpur) Ghat  on Gandak River of District- Gopalganj  of State- Bihar","MR KAMAKHYA MISHRA","Pending at PP due to eds","EC",NA
"1177","SIA/BR/MIN/71859/2017","SIA/1(a)/525/18","stone mining including crusher at sheikhpura bihar","SBIDPL","Delisted","EC",NA
"1178","SIA/BR/MIN/33490/2019","","Sahora Sand Ghat at Badua River","KATYAYNI CONTRACTORS PVT. LTD.","Pending at PP due to eds","EC",NA
"1179","SIA/BR/MIN/31025/2019","SIA/1(a)/563/18","Smarak Sand Ghat","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"1180","SIA/BR/MIN/45268/2019","","Bricks Earth Mining Project at Mauza- Sankhu, P.O- Bahuara, P.S- Bakhri, District- Begusarai (Bihar)","PARI BRICKS","Pending at PP due to eds","EC",NA
"1181","SIA/BR/MIN/69936/2017","","Proposed Sand Mining Project at Amarut II Sand Ghat on Lilajan River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1182","SIA/BR/MIN/69944/2017","","Proposed Sand Mining Project at Usewa Sand Ghat, Morhar River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"1183","SIA/BR/MIS/143516/2020","SIA/8(a)/991/2020","Government Medical College & Hospital Buxar at Dumraon  (Bihar)","DEPARTMENT OF HEALTH GOVERMENT OF BIHAR","EC Granted","EC",NA
"1184","SIA/BR/MIN/143885/2020","","BRICK EARTH MINING PROJECT M/S BHARAT EET UDYOG MAUZA RAMPUR SAIDPUR RUNNI RUNNI SAIDPUR SITAMARHI AREA 2.52","M/S BHARAT EET UDYOG RPOP MERAJ KHAN AREA 2.52","Delisted","EC",NA
"1185","SIA/BR/MIN/63518/2017","SIA/1(a)/452/17","Soil Mining Project at Vill- Matihani Jalalpur, P.S- Matihani, Begusarai, Bihar","PUNJLLOYD LIMITED","Delisted","EC",NA
"1186","SIA/BR/MIS/237189/2021","SIA/8(a)/1711/2021","Proposed Homi Bhabha Cancer Hospital & Research Centre at Muzaffarpur, Bihar","HOMI BHABHA CANCER HOSPITAL & RESEARCH CENTRE","EC Granted","EC",NA
"1187","SIA/BR/MIN/133652/2019","","Brick Earth Mining Project for INDIA BRICKS, AT MAUZA- ALAMPUR GONPURA, M.L. AREA- 1.11 Ha, 2.76 Ac","M/S. INDIA BRICKS, PART- MINTU KUMAR","Delisted","EC",NA
