"","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"7510","SIA/MH/INFRA2/422574/2023","SIA/MH/INFRA2/422574/2023","Application for Amendment and Expansion in EC for Residential cum commercial project at village Nilemore, Tal: Vasai, Dist: Palghar, Maharashtra by Shri. Anil R Gupta (P.A. HOLDER).","ANIL R GUPTA","Agenda Uploaded by SEIAA","EC",NA
"7511","SIA/MH/MIN/422541/2023","SIA/MH/MIN/422541/2023","Environmental Clearance for Basalt Stone Mining Project (Area 1.30 ha) at Gut No. 287(Part), Village Pimparkhed, Taluka Bhadgaon, District Jalgaon, Maharashtra, by Shri. Sahebrao Ragho Mahajan","SAHEBRAO MAHAJAN","Agenda Uploaded by SEAC","EC",NA
"7512","SIA/MH/INFRA2/413627/2023","SIA/MH/INFRA2/413627/2023","Application for ToR for Amendment & Expansion in EC for commercial project at Plot No. 130 of Worli Scheme No. 52, CS No. 1618, of Lower Parel Division, Mumbai, Maharashtra by M/s. Whispering Heights Real Estate Pvt. Ltd.","WHISPERING HEIGHTS REAL ESTATE PRIVATE LIMITED","EC Granted","EC",NA
"7513","SIA/MH/MIN/413405/2023","SIA/MH/MIN/413405/2023","Environment Clearance for Mohkhedi Sand Ghat over an extent of 4.90 ha at Kanhan River Bed Gut No. 116, 117, 118 (adjacent part), Village Mohkhedi, Taluka Mouda, District Nagpur, Maharashtra","OFFICE OF DISTRICT COLLECTOR,NAGPUR","EC Granted","EC",NA
"7514","SIA/MH/MIN/414462/2023","SIA/MH/MIN/414462/2023","Kolsara 1	 Tq.Murtizapur	Dist Akola	14, 15, 16	 River Pedhi/purna	2650 Brass	1.5 Ha","DMO AKOLA","EC Granted","EC",NA
"7515","SIA/MH/MIS/71711/2022","SIA/MH/MIS/71711/2022","Expansion project for residential and Commercial Development by Ms. Unique AMS Spaces LLP","UNIQUE AMS SPACES LLP","EC Granted","EC",NA
"7516","SIA/MH/MIS/277992/2022","SIA/MH/MIS/277992/2022","Residential development at Village: Kolshet, Taluka and District: Thane, State: Maharashtra, India by M/s. Runwal Constructions","RUNWAL CONSTRUCTIONS","EC Granted","EC",NA
"7517","SIA/MH/INFRA2/418574/2023","SIA/MH/INFRA2/418574/2023","Residential & Commercial Project ‘Akshar Elementa’","AKSHAR LAND DEVELOPERS PVT LTD","Agenda Uploaded by SEIAA","EC",NA
"7518","SIA/MH/INFRA2/414233/2023","SIA/MH/INFRA2/414233/2023","Proposed Cluster Development Scheme for AARADHYA AVAAN Residential project on plot bearing C.S No.309, 1/309 & 2/309 of Division Tardeo, Mumbai-4000026 by Shreepati Skies AOP ( R. R. Chaturvedi )","SHREEPATI SKIES (R R CHATURVEDI)","EC Granted","EC",NA
"7519","SIA/MH/MIN/415228/2023","SIA/MH/MIN/415228/2023","Shri. Shandu Maruti Yelwande","SHANDU YELWANDE","Under examination of SEIAA after SEAC","EC",NA
"7520","SIA/MH/MIN/414084/2023","SIA/MH/MIN/414084/2023","SAWANGI SAND GHAT TQ DARVHA DIST YAVATMAL AREA 1.13HA QTY 1987 BRASS OVER RIVER ADAN NEAREST GUT NOS 81,82,86,87, 88,91,92,95, 96,97","DMO YAVATMAL","EC Granted","EC",NA
"7521","SIA/MH/MIN/164291/2020","SIA/MH/MIN/164291/2020","Environmental Clearance for proposed river bed Sand mining having lease area 0.14 Ha (0.3458 acre) of Nimbha sand ghat on Kharvad Nala/Kholad River","DISTRICT MINING OFFICER,AMRAVATI","Rejection Letter Granted","EC",NA
"7522","SIA/MH/INFRA2/430547/2023","SIA/MH/INFRA2/430547/2023","Proposed Residential & Commercial development on plot bearing S.No.-33(part), 61,62/1 (Part) At. Village-Ghot, Tal. Panvel, Dist. Raigad, by M/s. Chariot Properties LLP.","CHARIOT PROPERTIES LLP","Agenda Uploaded by SEAC","EC",NA
"7523","SIA/MH/MIN/416369/2023","SIA/MH/MIN/416369/2023","Stone Quarry Proposal of Chandur Dhore,Vill. Chandur Dhore , Tq. Tiosa, District Amravati ,Gut No. 2 and 4, Area- 2.10 Ha, Qty- 3710 Brass ,Wardha River","IMRAN SHEIKH","EC Granted","EC",NA
"7524","SIA/MH/MIN/416402/2023","SIA/MH/MIN/416402/2023","Sand Ghat Proposal of Isapur,Vill. Isapur , Tq. Tiosa, District Amravati ,Gut No. 1 and Gaonthan, Area- 1.68 Ha, Qty-2959 Brass, Wardha river","IMRAN SHEIKH","EC Granted","EC",NA
"7525","SIA/MH/MIN/416408/2023","SIA/MH/MIN/416408/2023","Sand Ghat Proposal of Nimbharni vill.- Nimbharni, Tq. Morshi, District Amravati ,Gut No. 1 , area- 1.49 Ha, qty- 2624 Brass, Wardha river","IMRAN SHEIKH","EC Granted","EC",NA
"7526","SIA/MH/INFRA2/408308/2022","SIA/MH/INFRA2/408308/2022","Proposed Data Center at El-234 & El-238, TTC Industrial Area, MIDC, Mahape, Navi Mumbai","NTT GLOBAL DATA CENTERS & CLOUD INFRASTRUCTURE INDIA PRIVATE LIMITED","ADS by SEIAA","EC",NA
"7527","SIA/MH/INFRA2/422024/2023","SIA/MH/INFRA2/422024/2023","“Tharwani Solitaire” Proposed Residential Building with shopline located at Survey No. 8/1, 8/2, 12/1 to 12/7, 13/1, 13/2 and 14/1 to 14/4, Village- Mharal, Kalyan – Murbad Road, Tal. - Kalyan, Dist. – Thane, by M/s. Tharwani Realty","THARWANI REALTY","Agenda Uploaded by SEIAA","EC",NA
"7528","SIA/MH/MIS/241936/2021","SIA/MH/MIS/241936/2021","Environment Clearance for proposed redevelopment of residential & commercial building “Akshaya CHS Ltd. & Jayshree CHS Ltd.” on plot bearing C.T.S. no. 263/B, Village Borivali, at Jayraj Nagar, Borivali (W), Mumbai, Maharashtra - 400 092","M/S. NHI DEVELOPERS LLP","EC Granted","EC",NA
"7529","SIA/MH/MIN/40776/2016","SEIAA/2016/I/CR69/TC-3","Chichghat ramkheda sand ghat","COLLECTOR AMRAVATI","Disposed through earlier site ec-ecmpcb-in","EC",NA
"7530","SIA/MH/INFRA2/408972/2022","SIA/MH/INFRA2/408972/2022","Environment Clearance for proposed expansion of Redevelopment Project comprising of rehabilitation building with shops & sale building located at C.S.NO.1/799 & 800 of Mazgaon Division E-Ward, Dr.B.A.Road,Mumbai-400 033 Proposed by, M/S. Gold Plaza Developers Pvt. Ltd.","GOLDPLAZA DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"7531","SIA/MH/INFRA2/410250/2022","SIA/MH/INFRA2/410250/2022","Residential & Commercial Project","M/S. ASHAR VENTURES","ADS by SEIAA","EC",NA
"7532","SIA/MH/MIN/410223/2022","SIA/MH/MIN/410223/2022","Environmental Clearance for Stone Quarry Mining Project (Area 1.37 ha) at Gut No. 315/1 (Part), Village Deshwandi, Taluka Sinner, District Nashik, Maharashtra by Shri. Bhausaheb Punjabhau Sangale.","BHAUSAHEB SANGALE","Under examination of SEIAA after SEAC","EC",NA
"7533","SIA/MH/MIN/408873/2022","SIA/MH/MIN/408873/2022","Shekapur Bai Sand Ghat , Vana  River , Nearest Gut no  200,209,210,Tq. Hinganghat Dist. Wardha, Area- 1.60 Ha, Qty - 3392 Brass","DMO WARDHA","EC Granted","EC",NA
"7534","SIA/MH/MIN/411666/2022","SIA/MH/MIN/411666/2022","Environmental Clearance for proposed Kawalewada Sand Ghat (1.28ha) At -Gut No. 211, 614, 615, 616, 617,  Kawlaewada, Tal. Tiroda ,Gondia","DISTRICT MINING OFFICER,GONDIA","EC Granted","EC",NA
"7535","SIA/MH/INFRA2/416696/2023","SIA/MH/INFRA2/416696/2023","Proposed S.R. scheme on slum plot bearing CTS nos. 496,496/1 TO 22, 497, 497/1 TO 19, 498,498/1 to 17, 499, 499/1 to 10, 500, 500/1 to 21, 501, 501/1 to 26 502, 502/1 TO 17, & NON-SLUM PLOT BEARING CTS NOS. 495, 495/ 1 TO 5, 502/18 & 19 village Pahadi Goregaon, Jawahar Nagar Goregaon (west), Mumbai for “Mangalmurti CHS (prop.)”.","LAXMIDEVI DEVELOPERS","Rejection Letter Granted","EC",NA
"7536","SIA/MH/INFRA2/416711/2023","SIA/MH/INFRA2/416711/2023","“Vedant Millennia” Residential Project on Plot bearing S. No. 221 H. No. 3/1 221 H. No. 3/2, 221 H. No. 4P, S. No. 221, H. No. 6P, behind Mahaganpati mandir, Titwala (East) by M/s. Tharwani Infrastructures.","M/S. THARWANI INFRASTRUCTURES","ADS by SEAC","EC",NA
"7537","SIA/MH/MIN/416926/2023","SIA/MH/MIN/416926/2023","Rakshabhuvan-1 Sand Spot","COLLECTOR BEED","EC Granted","EC",NA
"7538","SIA/MH/MIS/274588/2022","SIA/MH/MIS/274588/2022","Proposed residential project","ASHIANA HOUSING LIMITED","Rejection Letter Granted","EC",NA
"7539","SIA/MH/MIN/410697/2022","SIA/MH/MIN/410697/2022","Baragaon Nandur  Kr. 3 Sand Ghat ,Mula  River ,Nearest Gut no  428, 426, 407,Tq. Rahuri Dist. Ahmednagar Area- 1.20 Ha, Qty- 2120 Brass","VASEEM SAYED","Rejection Letter Granted","EC",NA
"7540","SIA/MH/INFRA2/430831/2023","SIA/MH/INFRA2/430831/2023","Proposed Amendment/Expansion in EC for the development of Residential cum Commercial project on plot bearing FP Nos. 410 & 412 Panchpakhadi, Almeida Road, Thane (West) by M/s. RAJSHILA CONSTRUCTION LLP formerly known as M/s. RAJSHILA CONSTRUCTION PVT. LTD.","RAJSHILA CONSTRUCTION LLP","Under examination of SEAC","EC",NA
"7541","SIA/MH/MIN/430658/2023","SIA/MH/MIN/430658/2023","Environmental Clearance for the Stone Quarry of Smt. Jijabai Pandharinath Shinde","JIJABAI SHINDE","Under examination of SEAC","EC",NA
"7542","SIA/MH/MIS/258707/2022","SIA/MH/MIS/258707/2022","66 Avenue","R R LUNKAD LANDMARKS LLP","EC Granted","EC",NA
"7543","SIA/MH/MIN/424509/2023","SIA/MH/MIN/424509/2023","Stone quarry proposal of Mr. Nitesh Hemantbhai Jethwa,Village Jamtha , Tq. Wardha, Dist. Wardha, Gut No.91/2/A,Area-1.40 Ha","PROJECT PROPONENT","Under examination of SEAC","EC",NA
"7544","SIA/MH/INFRA2/425626/2023","SIA/MH/INFRA2/425626/2023","Proposed Residential and Commercial Project at Survey no. 135/1/1, Pashan, Taluka-Haveli, Pune by M/s. Aryan Housing","ARYAN HOUSING","Accepted By SEAC","EC",NA
"7545","SIA/MH/MIN/425362/2023","SIA/MH/MIN/425362/2023","Environmental Clearance for proposed Vithewadi Sawaki Sand Ghat (2.75 ha) At -Vithewadi Gut No. 5, 10, 31, 61, 78, 86, 87, 88 Sawaki Gut No. 385, 369, 323, 391 Vithewadi Sawaki, Tal.- Deola","DISTRICT COLLECTOR OFFICE, NASHIK","EC Granted","EC",NA
"7546","SIA/MH/MIN/425138/2023","SIA/MH/MIN/425138/2023","Environmental Clearance for proposed Nakoda Sand Ghat, Gut no. 187,188,199,200,201 Nakoda, Tal. Nashik","DISTRICT COLLECTOR OFFICE, NASHIK","EC Granted","EC",NA
"7547","SIA/MH/MIN/418687/2023","SIA/MH/MIN/418687/2023","Environmental Clearance for Golegaon Bk Sandghat Taluka Jalgaon Jamod District Buldhana Area 1..35 Ha Quantity of Brass 4293","Collector Office","Agenda Uploaded by SEIAA","EC",NA
"7548","SIA/MH/INFRA2/419674/2023","SIA/MH/INFRA2/419674/2023",": Mr. Shree Hemant R. Mhatre","HEMANT MHATRE","Agenda Uploaded by SEAC","EC",NA
"7549","SIA/MH/MIS/273847/2022","SIA/MH/MIS/273847/2022","Proposed Project at Kondhwa, Pune by M/s United Constructions","M/S. UNITED CONSTRUCTIONS","EC Granted","EC",NA
"7550","SIA/MH/MIN/410316/2022","SIA/MH/MIN/410316/2022","Environmental Clearance for the stone quarry of Shri. Vijay Uttam Thokal & Shri. Dnyandeo Ravsaheb Kale","VIJAY THOKAL","Under examination of SEIAA after SEAC","EC",NA
"7551","SIA/MH/MIN/407887/2022","SIA/MH/MIN/407887/2022","Mandgaon-4 Sand Ghat, Dham  River ,Nearest Gut no  140/1/A,140/1/B,140/2,141,142, Tq. Samudrapur Dist. Wardha, Area- 1.06 Ha, Qty-1502 Brass","DMO WARDHA","EC Granted","EC",NA
"7552","SIA/MH/MIN/192040/2021","SIA/MH/MIN/192040/2021","Shri.Nagesh Gulab Maske","SHRI. NAGESH GULAB MHASKE","Delisted","EC",NA
"7553","SIA/MH/MIS/177626/2020","SIA/MH/MIS/177626/2020","Silverian Mall","SLIVER CREATIVE","EC Granted","EC",NA
"7554","SIA/MH/MIS/253839/2022","SIA/MH/MIS/253839/2022","Proposed Expansion  Residential development “Mantra Mirari”on CTS no:1129/7 to 1129/10 & 1129/13, Sr.No:93/7 to 93/10 & 93/13, at , Mundhwa,, Pune by M/s S2S Builcity LLP.","M/S S2S BUILCITY LLP.","EC Granted","EC",NA
"7555","SIA/MH/MIN/409530/2022","SIA/MH/MIN/409530/2022","Environmental Clearance for Basalt Stone Mining Project (Area 3.40 ha) at Gut No. 57 part, Village Khori - Kudavantpur, Taluka Barshitakali, District Akola, Maharashtra by Shri. Ritesh Ranjitsing Balode","RITESH BALODE","Deferred by SEAC","EC",NA
"7556","SIA/MH/MIN/405817/2022","SIA/MH/MIN/405817/2022","Minor Mineral (Stone & Murrum) Quarry Project Lease Area: 4.25 Ha, Survey/Gat No.: 470(Part), Land  type: Pvt. Land, Mouza: Ganori, Tal: Fulambri, Dist:  Aurangabad, State: Maharashtra.","HUKAM SINGH CHUNDAWAT","ADS by SEAC","EC",NA
"7557","SIA/MH/INFRA2/411085/2022","SIA/MH/INFRA2/411085/2022","Proposed Slum – Non-Slum Scheme On Plot Bearing C.T.S. No. 294, 295, 295 / 1 to 24, 296, 296/1to 8, 297, 297/1 To 5, 325(Pt), 370, 370/1to 35, 386 (Pt), 387 (Pt), 388, 388/1to10 of Village Vile - Parle (E), Shivaji Nagar, Near Jeevan Vikas Hospital, Mumbai, by M/s. Chamunda Builder & Developers.","CHAMUNDA BUILDERS & DEVELOPERS","Agenda Uploaded by SEIAA","EC",NA
"7558","SIA/MH/MIN/407793/2022","SIA/MH/MIN/407793/2022","Ajansara Sand Ghat,Wardha  River,Nearest Gut no  80,82 , Tq. Hinganghat Dist. Wardha, Area- 1.05 ha, Qty- 3339 Brass","DMO WARDHA","EC Granted","EC",NA
"7559","SIA/MH/MIN/407863/2022","SIA/MH/MIN/407863/2022","Dhiwri Pipari Sand Ghat,Vana  River ,Nearest Gut no  9,156,155,154,153,151,150,149  Tq. Hinganghat Dist. Wardha, Area- 3.00 Ha, Qty -10600 Brass","DMO WARDHA","EC Granted","EC",NA
"7560","SIA/MH/MIN/408656/2022","SIA/MH/MIN/408656/2022","Mandgaon-2 Sand Ghat,Vana  River ,Nearest Gut no  285,286,287,288,298,344,345,346,347,861,348 P  Tq. Samudrapur Dist. Wardha , area-3.00 Ha, Qty-4240 Brass","DMO WARDHA","EC Granted","EC",NA
"7561","SIA/MH/MIN/408668/2022","SIA/MH/MIN/408668/2022","Pardi Sand Ghat,Vana  River ,Nearest Gut no  217 , Tq. Samudrapur Dist. Wardha, Area-1.34 Ha, Qty- 4749 Brass","DMO WARDHA","EC Granted","EC",NA
"7562","SIA/MH/MIN/411765/2022","SIA/MH/MIN/411765/2022","Environmental Clearance for proposed Ghatboriteli Sand Ghat (1.12ha) At -Gut No.- 1(OLD),  Ghatboriteli, Tal. Sadak Arjuni ,Gondia","DISTRICT MINING OFFICER,GONDIA","EC Granted","EC",NA
"7563","SIA/MH/MIN/410981/2022","SIA/MH/MIN/410981/2022","Environment Clearance for Shivnala Sand Ghat over an extent of 4 ha at Wainganga River Bed, Gut No. 609(Part), Village Shivnala, Tehsil Pauni, District Bhandara, Maharashtra","RAJVILAS GAJBHIYE","EC Granted","EC",NA
"7564","SIA/MH/MIS/285679/2022","SIA/MH/MIS/285679/2022","RBD Shanti Renaissance","RBD INFRASTRUCTURES PRIVATE LIMITED","Delisted","EC",NA
"7565","SIA/MH/INFRA2/425291/2023","SIA/MH/INFRA2/425291/2023","Proposed Project ""Sunshine Hills"" at Pisoli, Pune by M/s Tricon Builderss","M/S SHAGUN MANAV SPACES LLP","Request for withdraw","EC",NA
"7566","SIA/MH/INFRA2/426417/2023","SIA/MH/INFRA2/426417/2023","Proposed Residential Project at S. No. 52, Mundhwa by M/s. Anandtara Infrastructure","ANANDTARA INFRASTRUCTURE","Accepted By SEAC","EC",NA
"7567","SIA/MH/INFRA2/426570/2023","SIA/MH/INFRA2/426570/2023","Residential cum Commercial project at Kh. No. 68/2,68/3,68/4,68/5 of village – Zari, PH. No. 3, Nagpur by Harihar Infrastructure Development Corporation Limited","HARIHAR INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED","Accepted By SEAC","EC",NA
"7568","SIA/MH/MIN/414422/2023","SIA/MH/MIN/414422/2023","Pilakwadi Sand Ghat	 Tq.Akot	Dist Akola	Nr Survey No1, 2, 260, 261, 262, 263, 266 	 River Purna	3784 Brass	1.19 Ha","DMO AKOLA","EC Granted","EC",NA
"7569","SIA/MH/MIN/414618/2023","SIA/MH/MIN/414618/2023","Nimbi Sand Ghat	 Tq.Balapur	Dist Akola	Nr Survey No92,96,97, 100 to 102,107	 River Man	3534 Brass	1 Ha","DMO AKOLA","EC Granted","EC",NA
"7570","SIA/MH/MIN/414638/2023","SIA/MH/MIN/414638/2023","Wangargaon Sand Ghat	 Tq.Telhara 	Dist Akola	Nr Survey No68, 69, 70,  71,72	 River Purna	3675 Brass	1.04 Ha","DMO AKOLA","EC Granted","EC",NA
"7571","SIA/MH/INFRA2/416277/2023","SIA/MH/INFRA2/416277/2023","Proposed new project for Commercial cum Residential at Plot no. 5, Sector 46A, Nerul, Navi Mumbai under Schedule 8b (B1) Category by M/s. Balaji Corporation.","BALAJI CORPORATION","EC Granted","EC",NA
"7572","SIA/MH/INFRA2/416366/2023","SIA/MH/INFRA2/416366/2023","Proposed expansion in Residential & Commercial Project ‘Greens’ developed by M/s. AMJ Land Developers located at S. No. 22/1/1, S. No. 26/1+2+4+5/1, CTS No. 5401, Village: Thergaon, Taluka: Mulshi, District: Pune, Maharashtra","AMJ LAND DEVELOPERS (FORMERLY KNOWN AS PUDUMJEE G:CORP DEVELOPERS)","EC Granted","EC",NA
"7573","SIA/MH/INFRA2/414843/2023","SIA/MH/INFRA2/414843/2023","Proposed Commercial Construction Project at Survey. No. 30/1A/17, 30/1A/18, 30/1A/19 (P), Wadgaon Sheri, Nagar Road, Tal - Haveli, Pune 411014 by M/s. DNK Realty","DNK REALTY","EC Granted","EC",NA
"7574","SIA/MH/MIN/286858/2022","SIA/MH/MIN/286858/2022","Stone quarry proposal of : Mr. Vinit Sanjay Agrawal & Mr. Abhilekh Sunil Agrawal","PROJECT PROPONENT","Deferred by SEAC","EC",NA
"7575","SIA/MH/MIS/287986/2022","SIA/MH/MIS/287986/2022","Environmental Clearance application for the proposed development of Residential EWS & LIG Scheme Project “Sarvoday Square” at S. no. 128, H.No. 4, S. No. 131, H. No. 4 of Village - Chikhloli, Tal - Ambernath (West), District - Thane, State – Maharash","SHREE SQUARE FEET ENTERPRISES LLP","EC Granted","EC",NA
"7576","SIA/MH/MIS/287728/2022","SIA/MH/MIS/287728/2022","Prior Environmental Clearance for Proposed Residential Project at plot bearing S. No. 2/1, 10/3, 10/4, 11/2, 11/4, 11/5, 12/1, 34/3, 55/A/5, 2/2, 11/1, 34/4, 34/3, 13/2/B, 1/1, 55/A/4, 1/3, 1/4/9, 49/3, 11/3, 12/2,  49/1/B, 1/5, 13/5, 1/6, 49/2, 49/1","JOYDALE INFRACON LLP","Delisted","EC",NA
"7577","SIA/MH/MIN/410664/2022","SIA/MH/MIN/410664/2022","Minor Mineral (Stone & Murum) Quarry Project Located at Survey/Gat No.: 241/3(Part),  Land type: Pvt. Land, Mouza: Jambhore, Tal: Dharangaon, Dist: Jalgaon, State: Maharashtra.","AKSHAY PAWAR","Under examination of SEIAA after SEAC","EC",NA
"7578","SIA/MH/MIN/414326/2023","SIA/MH/MIN/414326/2023","KAPILESHWAR SAND GHAT TQ AKOLA DIST AKOLA OVER RIVER PURNA AREA 1.20HA QTY 3816 BRASS NEAREST SURVEY NOS 204, 205, 206, 207, 209,210, 222 ?? 226","DMO AKOLA","EC Granted","EC",NA
"7579","SIA/MH/MIN/414624/2023","SIA/MH/MIN/414624/2023","Manjri  Sand Ghat	 Tq.Balapur	Dist Akola	Nr Survey No37, 39, 40, 42, 43, 47, 49 to 54, 57, 59, 66, 67, 69 to 80 87, 88, 90, 92, 94 to 98 109	 River Kanchanpur Nullha	3562 Brass	1.44 Ha","DMO AKOLA","EC Granted","EC",NA
"7580","SIA/MH/INFRA2/415100/2023","SIA/MH/INFRA2/415100/2023","“Tree Land”- Residential and Commercial Development  by M/s. ABH Developers Pvt. Ltd.","M/S. ABH DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"7581","SIA/MH/INFRA2/410107/2022","SIA/MH/INFRA2/410107/2022","Arihant Aashiyana Pvt. Ltd","M/s Arihant Aashiyana Pvt Ltd","ADS by SEAC","EC",NA
"7582","SIA/MH/INFRA2/411105/2022","SIA/MH/INFRA2/411105/2022","Arihant Estates","M/s Arihant Aashiyana Pvt Ltd","EC Granted","EC",NA
"7583","SIA/MH/INFRA2/412145/2022","SIA/MH/INFRA2/412145/2022","Amendment in proposed Residential and Commercial Development on plot bearing Gat No. 54B/1, 54B/2, 54B/3, 52/1, Village Vadavali, Taluka Kalyan, District Thane","GODREJ PROPERTIES LIMITED","Deferred by SEIAA","EC",NA
"7584","SIA/MH/MIN/409410/2022","SIA/MH/MIN/409410/2022","Zolegaon  Sand Ghat,Shivna  River ,Nearest Gut no  41,42,48,49,50,94,95,97,98,100 Tq. Vaijapur Dist. Aurangabad, Area- 2.25 Ha, Qty- 3975 Brass","DISTRICT MINING OFFICER AURANGABAD","EC Granted","EC",NA
"7585","SIA/MH/MIN/407519/2022","SIA/MH/MIN/407519/2022","Environmental Clearance For Basalt Stone Mining Project (Area 1.72 Ha) At Gut No. 64 (Part), Village Hiwara Khand, Taluka Lonar, District Buldhana, Maharashtra By Sou. Asha Raju Ingale","ASHA INGLE","Rejection Letter Granted","EC",NA
"7586","SIA/MH/MIN/419820/2023","SIA/MH/MIN/419820/2023","Environmental clearance for proposed river bed sand mining having lease area 2.42 Ha of Raigudum Sand ghat on Indravati River.","DISTRICT MINING OFFICER, GADCHIROLI","EC Granted","EC",NA
"7587","SIA/MH/INFRA2/427634/2023","SIA/MH/INFRA2/427634/2023","Proposed mixed use development at S. no. 13/1/1, 13/1/2, 13/2 at Punawale, Pune by Mr. P.A. Inamdar","PEERPASHAHUSENI INAMDAR","Accepted By SEAC","EC",NA
"7588","SIA/MH/INFRA2/425527/2023","SIA/MH/INFRA2/425527/2023","Proposed Residential cum Commercial Project FBKA JEWELS on plot bearing S.No.145, H.No.1,Sector 11, Village Shil,Taluka & District Thane","FBKA DEVELOPERS LLP","Under examination of SEAC","EC",NA
"7589","SIA/MH/MIN/251504/2022","SIA/MH/MIN/251504/2022","Environmental Clearance for proposed river bed Sand mining having lease area 1.45 Ha of Sawangi Bu. Sand ghat on Purna River","DISTRICT MINING OFFICER,HINGOLI","EC Granted","EC",NA
"7590","SIA/MH/MIS/278214/2022","SIA/MH/MIS/278214/2022","Proposed Amendment/Expansion in EC for the development of Residential Cum Commercial project on plot bearing S. No.74(Old), 102(New), Hissa No.1C, 2A, 2B, 2C Mauje - Kanchangoan, Thakurli, Tal.- Kalyan, Dist. -Thane, Maharashtra by AMBER BUILDCON","AMBER BUILDCON","EC Granted","EC",NA
"7591","SIA/MH/MIS/278871/2022","SIA/MH/MIS/278871/2022","Amendment and Expansion in EC for  redevelopment of residential building no. 2, 3, 4, 7, 8 & 9 Vartaknagar, Plot bearing S. No.: 229 (Pt), H. No. 01, S. No. 207 (pt), 208 (pt) H. No. 7, Vartak Nagar at village Majiwade, Tal and Dist: Thane, Maharasht","SHREE SAI BABA GRIHANIRMITI PVT LTD","EC Granted","EC",NA
"7592","SIA/MH/MIN/161988/2020","SIA/MH/MIN/161988/2020","Environmental Clearance for proposed river bed Sand mining having area 4.2 ha (10.37 acre) of Kinhi sand ghat on Wainganaga River.","DISTRICT MINING OFFICER,GONDIA","EC Granted","EC",NA
"7593","SIA/MH/IND3/416356/2023","SIA/MH/IND3/416356/2023","Proposed synthetic organic chemical manufacturing unit by M/s. Alleviation laboratories Pvt. Ltd.","M/S. ALLEVIATION LABORATORIES PVT. LTD.","Agenda Uploaded by SEIAA","EC",NA
"7594","SIA/MH/MIN/416559/2023","SIA/MH/MIN/416559/2023","Sand Ghat proposal of Jahanpur Dighi Sand Ghat Purna River,Vill.-Jahanpur, Tq. Daryapur, District Amravati , Gut No. 18,19,22,24,25, Area- 1.00 Ha, qty- 1767 Brass","IMRAN SHEIKH","EC Granted","EC",NA
"7595","SIA/MH/MIN/416570/2023","SIA/MH/MIN/416570/2023","DANODA KHAIRI SAND GHAT TQ ACHALPUR DIST AMRAVATI NEAREST S NO 27,59 to 61, 68 to 70, 78 to 83 AREA 1.0240HA RIVER SAPAN QTY 1809 BRASS","IMRAN SHEIKH","EC Granted","EC",NA
